constructorStandingsId,raceId,constructorId,points,position,positionText,wins
28588,1112,214,73.0,6,6,0
28589,1112,3,21.0,7,7,0
28591,1112,210,11.0,8,8,0
28592,1112,1,115.0,5,5,0
28593,1113,9,597.0,1,1,14
28594,1113,117,217.0,4,4,0
28595,1113,6,265.0,3,3,1
28596,1113,131,289.0,2,2,0
28598,1113,214,81.0,6,6,0
28599,1113,3,21.0,7,7,0
28601,1113,210,12.0,8,8,0
28602,1113,1,139.0,5,5,0
28603,1114,9,623.0,1,1,15
28604,1114,117,221.0,4,4,0
28605,1114,6,285.0,3,3,1
28606,1114,131,305.0,2,2,0
28608,1114,214,84.0,6,6,0
28609,1114,3,21.0,7,7,0
28611,1114,210,12.0,8,8,0
28612,1114,1,172.0,5,5,0
28658,1115,214,90.0,6,6,0
28662,1115,1,219.0,5,5,0
28661,1115,210,12.0,9,9,0
28659,1115,3,23.0,7,7,0
28656,1115,131,326.0,2,2,0
28655,1115,6,298.0,3,3,1
28654,1115,117,230.0,4,4,0
28653,1115,9,657.0,1,1,16
28671,1116,210,12.0,9,9,0
28669,1116,3,26.0,7,7,0
28665,1116,6,322.0,3,3,1
28672,1116,1,242.0,4,4,0
28668,1116,214,100.0,6,6,0
28666,1116,131,344.0,2,2,0
28664,1116,117,236.0,5,5,0
28663,1116,9,706.0,1,1,17
28673,1117,9,731.0,1,1,18
28674,1117,117,236.0,5,5,0
28675,1117,6,349.0,3,3,1
28676,1117,131,371.0,2,2,0
28678,1117,214,101.0,6,6,0
28679,1117,3,28.0,7,7,0
28681,1117,210,12.0,10,10,0
28682,1117,1,256.0,4,4,0
28683,1118,9,782.0,1,1,19
28684,1118,117,261.0,5,5,0
28685,1118,6,362.0,3,3,1
28686,1118,131,382.0,2,2,0
28688,1118,214,108.0,6,6,0
28689,1118,3,28.0,7,7,0
28691,1118,210,12.0,10,10,0
28692,1118,1,282.0,4,4,0
28693,1119,9,822.0,1,1,20
28694,1119,117,273.0,5,5,0
28695,1119,6,388.0,3,3,1
28696,1119,131,392.0,2,2,0
28698,1119,214,120.0,6,6,0
28699,1119,3,28.0,7,7,0
28701,1119,210,12.0,10,10,0
28702,1119,1,284.0,4,4,0
28703,1120,9,860.0,1,1,21
28704,1120,117,280.0,5,5,0
28705,1120,6,406.0,3,3,1
28706,1120,131,409.0,2,2,0
28708,1120,214,120.0,6,6,0
28709,1120,3,28.0,7,7,0
28711,1120,210,12.0,10,10,0
28712,1120,1,302.0,4,4,0
28713,1121,9,44.0,1,1,1
28714,1121,6,27.0,2,2,0
28715,1121,131,16.0,3,3,0
28716,1121,1,12.0,4,4,0
28717,1121,117,3.0,5,5,0
28718,1121,15,0.0,6,6,0
28719,1121,210,0.0,7,7,0
28720,1121,215,0.0,8,8,0
28721,1121,3,0.0,9,9,0
28722,1121,214,0.0,10,10,0
28723,1122,9,87.0,1,1,2
28724,1122,6,49.0,2,2,0
28725,1122,131,26.0,4,4,0
28726,1122,1,28.0,3,3,0
28727,1122,117,13.0,5,5,0
28728,1122,15,0.0,8,8,0
28729,1122,210,1.0,6,6,0
28730,1122,215,0.0,9,9,0
28731,1122,3,0.0,7,7,0
28732,1122,214,0.0,10,10,0
28752,1123,214,0.0,10,10,0
28750,1123,215,6.0,6,6,0
28748,1123,15,0.0,9,9,0
28747,1123,117,25.0,5,5,0
28746,1123,1,55.0,3,3,0
28745,1123,131,26.0,4,4,0
28751,1123,3,0.0,8,8,0
28749,1123,210,4.0,7,7,0
28744,1123,6,93.0,2,2,1
28743,1123,9,97.0,1,1,2
28753,1124,9,141.0,1,1,3
28754,1124,6,120.0,2,2,1
28755,1124,131,34.0,4,4,0
28756,1124,1,69.0,3,3,0
28757,1124,117,33.0,5,5,0
28758,1124,15,0.0,9,9,0
28759,1124,210,4.0,7,7,0
28760,1124,215,7.0,6,6,0
28761,1124,3,0.0,8,8,0
28762,1124,214,0.0,10,10,0
28784,1126,6,187.0,2,2,1
28783,1126,9,239.0,1,1,4
28782,1125,214,0.0,9,9,0
28780,1125,215,7.0,6,6,0
28779,1125,210,5.0,7,7,0
28778,1125,15,0.0,10,10,0
28777,1125,117,40.0,5,5,0
28774,1125,6,151.0,2,2,1
28781,1125,3,0.0,8,8,0
28776,1125,1,96.0,3,3,0
28775,1125,131,52.0,4,4,0
28773,1125,9,195.0,1,1,4
28785,1126,131,64.0,4,4,0
28786,1126,1,124.0,3,3,1
28787,1126,117,42.0,5,5,0
28788,1126,15,0.0,10,10,0
28789,1126,210,7.0,7,7,0
28790,1126,215,19.0,6,6,0
28791,1126,3,0.0,9,9,0
28792,1126,214,1.0,8,8,0
28793,1127,9,268.0,1,1,5
28794,1127,6,212.0,2,2,1
28795,1127,131,79.0,4,4,0
28796,1127,1,154.0,3,3,1
28797,1127,117,44.0,5,5,0
28798,1127,15,0.0,10,10,0
28799,1127,210,7.0,7,7,0
28800,1127,215,20.0,6,6,0
28801,1127,3,0.0,9,9,0
28802,1127,214,1.0,8,8,0
28803,1128,9,276.0,1,1,5
28804,1128,6,252.0,2,2,2
28805,1128,131,96.0,4,4,0
28806,1128,1,184.0,3,3,1
28807,1128,117,44.0,5,5,0
28808,1128,15,0.0,10,10,0
28809,1128,210,7.0,7,7,0
28810,1128,215,24.0,6,6,0
28811,1128,3,2.0,8,8,0
28812,1128,214,2.0,9,9,0
28813,1129,9,301.0,1,1,6
28814,1129,6,252.0,2,2,2
28815,1129,131,124.0,4,4,0
28816,1129,1,212.0,3,3,1
28817,1129,117,58.0,5,5,0
28818,1129,15,0.0,10,10,0
28819,1129,210,7.0,7,7,0
28820,1129,215,28.0,6,6,0
28821,1129,3,2.0,9,9,0
28822,1129,214,5.0,8,8,0
28823,1130,9,330.0,1,1,7
28824,1130,6,270.0,2,2,2
28825,1130,131,151.0,4,4,0
28826,1130,1,237.0,3,3,1
28827,1130,117,58.0,5,5,0
28828,1130,15,0.0,10,10,0
28829,1130,210,7.0,8,8,0
28830,1130,215,28.0,6,6,0
28831,1130,3,2.0,9,9,0
28832,1130,214,8.0,7,7,0
28833,1131,9,355.0,1,1,7
28834,1131,6,291.0,2,2,2
28835,1131,131,196.0,4,4,1
28836,1131,1,268.0,3,3,1
28837,1131,117,58.0,5,5,0
28838,1131,15,0.0,10,10,0
28839,1131,210,19.0,7,7,0
28840,1131,215,30.0,6,6,0
28841,1131,3,2.0,9,9,0
28842,1131,214,9.0,8,8,0
28843,1132,9,373.0,1,1,7
28844,1132,6,302.0,2,2,2
28845,1132,131,221.0,4,4,2
28846,1132,1,295.0,3,3,1
28847,1132,117,68.0,5,5,0
28848,1132,15,0.0,10,10,0
28849,1132,210,27.0,7,7,0
28850,1132,215,31.0,6,6,0
28851,1132,3,4.0,9,9,0
28852,1132,214,9.0,8,8,0
